id,timestamp,session_id,task_id,vlm_model,n_ground_truth,n_predicted,n_matched,precision_,recall,f1,label_accuracy,mean_iou,mean_grounding_error_mm,median_grounding_error_mm,max_grounding_error_mm,vlm_latency_s,detector_latency_s,detail_json
11,2026-05-11T16:23:07.106501,session_20260511_162136,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,57.807334402773854,57.89009567028077,58.330014806247384,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.89009567028077, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.330014806247384, ""label_correct"": true}]}"
12,2026-05-11T16:31:46.705424,session_20260511_162958,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,57.47741788295179,57.20189273179341,58.330014806247384,,,"{""per_match"": [{""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 56.900346110814596, ""label_correct"": true}, {""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.330014806247384, ""label_correct"": true}]}"
13,2026-05-11T16:41:37.723990,session_20260511_163952,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,57.78057190392977,57.8098081737485,58.330014806247384,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.8098081737485, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.330014806247384, ""label_correct"": true}]}"
14,2026-05-11T16:53:25.116252,session_20260511_165152,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,57.78057190392977,57.8098081737485,58.330014806247384,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.8098081737485, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.330014806247384, ""label_correct"": true}]}"
15,2026-05-11T17:04:29.223163,session_20260511_170222,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,57.78826906396133,57.40192600443123,58.76098845565934,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.40192600443123, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.76098845565934, ""label_correct"": true}]}"
16,2026-05-11T17:21:00.679322,session_20260511_171739,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,58.097631997900045,58.330014806247384,58.76098845565934,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.330014806247384, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.76098845565934, ""label_correct"": true}]}"
17,2026-05-11T17:31:55.849170,session_20260511_172747,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,57.16897915391565,57.20189273179341,57.40192600443123,,,"{""per_match"": [{""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 56.90311872552232, ""label_correct"": true}, {""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.40192600443123, ""label_correct"": true}]}"
18,2026-05-11T17:43:43.251007,session_20260511_173656,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,58.097631997900045,58.330014806247384,58.76098845565934,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20189273179341, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.330014806247384, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.76098845565934, ""label_correct"": true}]}"
19,2026-05-11T17:50:13.572800,session_20260511_174611,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.71922133737685,73.92647310096855,79.63490346358816,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59628744757387, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92647310096855, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.63490346358816, ""label_correct"": true}]}"
20,2026-05-11T17:57:54.930875,session_20260511_175608,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.54621910866685,73.92760961488126,79.11460317388263,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59644453723666, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92760961488126, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.11460317388263, ""label_correct"": true}]}"
21,2026-05-11T18:11:01.190480,session_20260511_180913,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.4708579351044,73.92760961488126,78.88851965319532,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59644453723666, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92760961488126, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 78.88851965319532, ""label_correct"": true}]}"
22,2026-05-11T18:17:38.185598,session_20260511_181551,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.81079809260326,73.92659200789448,79.90953091183783,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59627135807744, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92659200789448, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.90953091183783, ""label_correct"": true}]}"
23,2026-05-11T18:25:39.650742,session_20260511_182354,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.71930530336265,73.92659200789448,79.635052544116,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59627135807744, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92659200789448, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.635052544116, ""label_correct"": true}]}"
24,2026-05-11T18:35:29.087365,session_20260511_183348,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.4113227610742,73.92659200789448,79.635052544116,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 69.67232373121215, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92659200789448, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.635052544116, ""label_correct"": true}]}"
25,2026-05-11T18:43:41.627965,session_20260511_184126,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.71954013131868,73.92691060537284,79.63510011526071,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59660967332248, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92691060537284, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.63510011526071, ""label_correct"": true}]}"
26,2026-05-11T18:52:44.195738,session_20260511_185045,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.81101399446932,73.92691060537284,79.90952170471265,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59660967332248, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92691060537284, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.90952170471265, ""label_correct"": true}]}"
27,2026-05-11T18:57:23.863708,session_20260511_185532,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.24982755980542,73.92681075863472,78.22621933720558,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59645258357598, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92681075863472, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 78.22621933720558, ""label_correct"": true}]}"
28,2026-05-11T19:05:59.261937,session_20260511_190355,1,gemma4:e4b,6,3,3,1.0,0.5,0.6666666666666666,1.0,0.0,74.47044806638401,73.92681075863472,78.88808085694136,,,"{""per_match"": [{""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59645258357598, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92681075863472, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 78.88808085694136, ""label_correct"": true}]}"
29,2026-05-11T19:10:34.967390,session_20260511_190840,1,gemma4:e4b,6,6,6,1.0,1.0,1.0,1.0,0.0,66.284018290156,70.59645258357598,78.88808085694136,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20187090941556, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.329940465733316, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.76095416663502, ""label_correct"": true}, {""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59645258357598, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92681075863472, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 78.88808085694136, ""label_correct"": true}]}"
30,2026-05-11T19:24:09.126963,session_20260511_192220,1,gemma4:e4b,6,6,6,1.0,1.0,1.0,1.0,0.0,66.1562140538977,70.59645258357598,79.98202802807943,,,"{""per_match"": [{""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 56.90018157794719, ""label_correct"": true}, {""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20187090941556, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.329940465733316, ""label_correct"": true}, {""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59645258357598, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92681075863472, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.98202802807943, ""label_correct"": true}]}"
31,2026-05-11T19:33:03.775930,session_20260511_193123,1,gemma4:e4b,6,6,6,1.0,1.0,1.0,1.0,0.0,66.12673588143811,70.59645258357598,78.88808085694136,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20187090941556, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.80974398268017, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.33745619738086, ""label_correct"": true}, {""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59645258357598, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92681075863472, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 78.88808085694136, ""label_correct"": true}]}"
32,2026-05-11T19:43:13.625013,session_20260511_194123,1,gemma4:e4b,6,6,6,1.0,1.0,1.0,1.0,0.0,66.24997404561474,70.59645258357598,79.63502557364862,,,"{""per_match"": [{""gt_name"": ""large_gear_3"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.20187090941556, ""label_correct"": true}, {""gt_name"": ""large_gear_2"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 57.80974398268017, ""label_correct"": true}, {""gt_name"": ""large_gear_1"", ""gt_label"": ""large_gear"", ""pred_label"": ""large_gear"", ""iou"": 0.0, ""grounding_error_mm"": 58.329940465733316, ""label_correct"": true}, {""gt_name"": ""motor_valve_1"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 70.59645258357598, ""label_correct"": true}, {""gt_name"": ""motor_valve_2"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 73.92681075863472, ""label_correct"": true}, {""gt_name"": ""motor_valve_3"", ""gt_label"": ""motor_valve"", ""pred_label"": ""motor_valve"", ""iou"": 0.0, ""grounding_error_mm"": 79.63502557364862, ""label_correct"": true}]}"
